size,heapSort,quickSort,mergeSort,shellSort,countSort,radixSort,bucketSort
2600000,32.322487354278564,9.6628737449646,13.878705024719238,37.483447313308716,2.0720436573028564,6.587113380432129,4.325282335281372
2700000,33.620100259780884,10.240727663040161,14.462489604949951,43.09486770629883,2.1414382457733154,6.894569158554077,4.607119798660278
2800000,36.91165113449097,10.783815383911133,15.032296895980835,43.662086725234985,2.211381673812866,7.133175373077393,4.662687301635742
2900000,36.75615882873535,11.222965002059937,15.661637544631958,53.500237703323364,2.299229621887207,7.409486293792725,5.055678129196167
3000000,37.72061252593994,11.386592864990234,16.202306509017944,47.99261546134949,2.361065626144409,7.658429384231567,5.003394603729248
3100000,39.24719572067261,12.060389280319214,16.81344509124756,48.36978268623352,2.432286024093628,7.948797702789307,5.357161998748779
3200000,40.61785340309143,12.344674825668335,17.434834718704224,58.82247567176819,2.5154061317443848,8.176052570343018,5.530715227127075
3300000,41.928258657455444,12.615355730056763,17.984607458114624,51.21010422706604,2.5745511054992676,8.47036361694336,5.62573504447937
3400000,43.23580074310303,13.569201469421387,18.608195781707764,56.38399577140808,2.661383628845215,8.723907232284546,5.713415145874023
3500000,44.58288288116455,13.660220861434937,19.174639463424683,53.83580946922302,2.7274043560028076,8.995756387710571,6.074479818344116
3600000,46.24344348907471,14.023605585098267,19.78221821784973,60.55452919006348,2.801931142807007,9.260847330093384,6.126771926879883
3700000,48.06711769104004,14.372421264648438,20.465596199035645,62.528554916381836,2.933659076690674,9.502342462539673,6.4817540645599365
3800000,48.956167221069336,14.823428630828857,20.978670120239258,60.61711120605469,2.9424097537994385,9.832899570465088,6.397858142852783
3900000,50.26892113685608,15.148744583129883,21.61231279373169,67.09565448760986,3.0250022411346436,10.074479579925537,6.818489074707031
4000000,51.97885513305664,15.939935445785522,22.322422981262207,72.61590051651001,3.126051664352417,10.311540126800537,7.094525337219238
4100000,53.37846803665161,16.582847595214844,22.86817240715027,66.37302732467651,3.1668992042541504,10.56288456916809,7.144763469696045
4200000,54.70515847206116,16.997353076934814,23.461650848388672,86.43769979476929,3.2625739574432373,10.793242454528809,7.4597578048706055
4300000,55.94905209541321,17.513397216796875,24.140705823898315,74.58512854576111,3.347456455230713,11.10110330581665,7.518690824508667
4400000,57.67595148086548,17.4616961479187,24.81300926208496,77.9203724861145,3.408163547515869,11.314835786819458,7.522983074188232
4500000,58.849706172943115,18.231682777404785,25.409631729125977,73.75866961479187,3.4872775077819824,11.65262746810913,8.029058456420898
4600000,60.37045240402222,18.33760929107666,26.102662563323975,79.88434433937073,3.562106132507324,11.860538721084595,8.092767238616943
4700000,61.868470430374146,18.606842041015625,26.68258786201477,85.37503933906555,3.635291337966919,12.246888160705566,8.354296922683716
4800000,63.46572208404541,19.582683563232422,27.27553677558899,89.64608812332153,3.7172510623931885,12.431179285049438,8.668762683868408
4900000,64.68376541137695,19.96217179298401,27.895657777786255,85.29308319091797,3.788861036300659,12.693337202072144,8.42213225364685
5000000,66.27443432807922,19.802582502365112,28.53304100036621,88.85524249076843,3.8739776611328125,12.9857656955719,9.08069396018982
5100000,68.46857333183289,20.863596439361572,29.2503924369812,89.28980660438538,3.96455454826355,13.322275638580322,8.807130336761475
5200000,69.9459581375122,21.166267156600952,29.775742769241333,99.99035954475403,4.017203092575073,13.446706771850586,9.37082028388977
5300000,70.52437329292297,21.613670825958252,30.40082311630249,92.0950858592987,4.07853364944458,13.801274299621582,9.414520025253296
5400000,71.87762570381165,22.246235370635986,31.018081188201904,99.12373518943787,4.1597936153411865,14.0372793674469,9.902856349945068
5500000,73.67513179779053,23.005687713623047,31.746150970458984,105.19892930984497,4.229059934616089,14.34135365486145,9.78691029548645
5600000,74.91621470451355,23.66287636756897,32.270111083984375,104.42753171920776,4.313977003097534,14.478610754013062,9.838098049163818
5700000,76.24858212471008,23.422860860824585,32.93456792831421,99.39062166213989,4.378557443618774,14.935322523117065,10.283546924591064
5800000,77.92612481117249,24.017881870269775,33.533305406570435,128.19110441207886,4.466508865356445,15.047590255737305,10.601648569107056
5900000,80.94229531288147,24.66172695159912,34.22615194320679,122.92743349075317,4.595244884490967,15.304370164871216,10.895032405853271
6000000,80.77109837532043,24.729748725891113,34.807509660720825,110.5639419555664,4.622997522354126,15.72374439239502,10.702308177947998
6100000,82.328439950943,25.04737114906311,35.4515118598938,114.46036887168884,4.690260171890259,15.784083843231201,11.257083415985107
6200000,83.74552178382874,25.6275897026062,36.095454931259155,113.530686378479,4.770375967025757,16.332971572875977,10.984894037246704
6300000,85.3203353881836,25.919849157333374,36.77553033828735,144.9592523574829,4.836181402206421,16.697345495224,11.641388416290283
6400000,87.95111227035522,26.482434034347534,37.49066877365112,147.70851826667786,4.945770978927612,16.865681886672974,11.860092401504517
6500000,88.12311363220215,26.69726800918579,37.99732208251953,122.15959787368774,4.985611915588379,17.12842106819153,11.765400171279907
6600000,89.71043968200684,27.572676181793213,38.63380193710327,123.50404953956604,5.068633317947388,17.399460554122925,11.92939043045044
6700000,91.32481074333191,27.688509464263916,39.36408090591431,120.23874711990356,5.184590578079224,17.688292503356934,12.129259586334229
6800000,92.79510450363159,29.176565170288086,39.95039963722229,143.11414742469788,5.204226493835449,17.939502239227295,12.503628015518188
6900000,94.14031267166138,28.821184158325195,40.62724709510803,124.1196837425232,5.302335023880005,18.18879771232605,12.799990177154541
7000000,95.67273426055908,29.317368268966675,41.276793241500854,128.6640100479126,5.360356569290161,18.45989727973938,12.714518547058105
7100000,97.50594139099121,29.641303300857544,41.88488841056824,135.38627290725708,5.432110786437988,18.693143606185913,12.979143619537354
7200000,98.6823422908783,30.10889959335327,42.51144456863403,143.46641659736633,5.517549753189087,18.903692483901978,13.067988872528076
7300000,100.82872939109802,30.283419132232666,43.14049768447876,141.9704873561859,5.588491439819336,19.201637268066406,13.181676626205444
7400000,101.82157182693481,30.759948253631592,43.911471366882324,154.06604838371277,5.6622560024261475,19.4638671875,13.587160348892212
7500000,103.23740196228027,31.6396586894989,44.46106672286987,142.81393361091614,5.733779430389404,19.727389574050903,13.51743769645691
7600000,104.59738445281982,32.50898289680481,45.14567947387695,154.95245361328125,5.819570779800415,19.927841663360596,14.2593092918396
7700000,106.91514158248901,32.53609657287598,45.761855125427246,150.4135332107544,5.886597156524658,20.275248765945435,14.486853122711182
7800000,107.92572402954102,32.70702266693115,46.39720106124878,156.11163640022278,5.953866243362427,20.57299041748047,14.200993776321411
7900000,108.9655351638794,33.79482626914978,47.06757402420044,156.81522750854492,6.040048837661743,20.856041193008423,14.695862531661987
8000000,110.66514873504639,34.98340582847595,47.69045114517212,176.72026348114014,6.111994504928589,21.103541612625122,14.732345581054688
8100000,113.11444759368896,34.51248860359192,48.388866901397705,159.3392014503479,6.191364526748657,21.383034229278564,15.075332641601562
8200000,114.5202579498291,35.54795527458191,49.064433574676514,158.32681226730347,6.270515441894531,21.694855451583862,15.271433591842651
8300000,115.32385873794556,35.86731696128845,49.67596745491028,171.91445231437683,6.363029479980469,21.839531660079956,15.612659454345703
8400000,116.81146502494812,35.87487554550171,50.36901259422302,204.07610177993774,6.415571212768555,22.126310110092163,15.815263032913208
8500000,118.34142184257507,36.193581342697144,51.13497972488403,170.02241969108582,6.480354309082031,22.368150234222412,15.66066575050354
8600000,119.73980474472046,37.30431008338928,51.8735568523407,167.03835105895996,6.573373556137085,22.74197006225586,16.189058303833008
8700000,122.93329238891602,37.91257190704346,52.607324838638306,190.90876483917236,6.686540603637695,22.9281907081604,16.673439502716064
8800000,122.79000353813171,38.13128709793091,53.1710991859436,184.06574702262878,6.718257665634155,23.276615142822266,16.722275018692017
8900000,124.46988701820374,38.803783655166626,53.811065673828125,192.94574308395386,6.800666332244873,23.495707750320435,16.625264644622803
9000000,126.01217651367188,38.91302990913391,54.42939853668213,185.69839549064636,6.869141101837158,23.868637323379517,16.86616826057434
9100000,127.75349020957947,40.06438398361206,55.160768270492554,175.69257307052612,6.9460108280181885,24.05253529548645,17.6316921710968
9200000,129.04763674736023,39.32921051979065,55.86713933944702,192.64322352409363,7.014159917831421,24.339289665222168,17.201781272888184
9300000,130.56978511810303,40.21750044822693,56.410691022872925,194.78788900375366,7.102628469467163,24.645359754562378,18.172232389450073
9400000,132.54757475852966,41.347445487976074,57.216811418533325,193.4006142616272,7.173368453979492,24.771551609039307,17.762125253677368
9500000,133.6836268901825,41.65153932571411,57.758421659469604,187.61639738082886,7.262523651123047,25.065109729766846,18.098526000976562
9600000,135.27117943763733,41.907421350479126,58.45559525489807,225.33902740478516,7.329561233520508,25.41083073616028,18.114852905273438
9700000,137.18474459648132,42.0824716091156,59.12739443778992,308.2616198062897,7.404919385910034,25.681269884109497,18.4931743144989
9800000,138.39786410331726,43.447837591171265,60.25517725944519,207.4169545173645,7.478789567947388,25.901792526245117,19.040110111236572
9900000,139.93472123146057,42.82101273536682,60.42774701118469,195.51817870140076,7.545193433761597,26.229321718215942,18.78636384010315
10000000,141.54597544670105,43.155029296875,61.016626834869385,209.59436655044556,7.665217876434326,26.468874216079712,18.91454005241394
10100000,143.19470977783203,44.69534730911255,61.79553532600403,207.82243514060974,7.711697101593018,26.71376657485962,19.170944452285767
10200000,144.6576521396637,44.689635038375854,62.4771249294281,209.51028037071228,7.7670066356658936,27.4052472114563,19.46026062965393
10300000,147.20517468452454,45.62496829032898,63.165459871292114,210.30637979507446,7.900532960891724,27.265341997146606,19.566518306732178
10400000,147.77882647514343,46.28411650657654,63.8706841468811,228.24410009384155,7.9179487228393555,27.51300549507141,20.660987615585327
10500000,148.87744879722595,46.40087628364563,64.50270390510559,272.2160680294037,8.005644798278809,28.001944065093994,20.36025619506836
10600000,151.01159596443176,46.81922507286072,65.1564199924469,226.09472393989563,8.069835424423218,28.11209273338318,20.669780015945435
10700000,152.72519159317017,46.84101223945618,65.76343035697937,231.04826378822327,8.156148433685303,28.27913784980774,20.47194480895996
10800000,154.15948867797852,47.741943359375,66.51263046264648,231.86891102790833,8.241601943969727,28.561517000198364,20.838365077972412
10900000,155.75000548362732,48.817184925079346,67.17214274406433,232.31301164627075,8.304907083511353,28.909964561462402,21.55217981338501
11000000,157.1839017868042,49.04563021659851,67.82081484794617,237.04719066619873,8.371460199356079,29.09070611000061,21.14075803756714
11100000,158.86600756645203,49.76405620574951,68.41082668304443,225.106516122818,8.458935499191284,29.417486429214478,22.45227289199829
11200000,159.81506776809692,50.487547636032104,69.08146047592163,254.89374542236328,8.531028270721436,29.617801666259766,21.74753761291504
11300000,162.68869352340698,50.44376826286316,69.7808780670166,236.61598896980286,8.625843048095703,30.021319150924683,21.910382986068726
11400000,163.21728038787842,51.38646984100342,70.45685720443726,230.8293080329895,8.697729349136353,30.14247488975525,22.222416639328003
11500000,166.80832719802856,51.9683473110199,71.13642716407776,239.74451684951782,8.777608394622803,30.501959085464478,23.007808446884155
11600000,166.74450969696045,52.23059964179993,71.83879780769348,298.8049247264862,8.847594499588013,30.744680643081665,22.841560125350952
11700000,167.85432505607605,53.68078303337097,72.52631163597107,251.33743500709534,8.930640459060669,30.986881494522095,22.6017849445343
11800000,170.02602076530457,52.41278576850891,73.20775103569031,299.3193802833557,9.012305498123169,31.28592324256897,23.15553879737854
11900000,173.6148157119751,54.987560510635376,74.03176021575928,250.47090005874634,9.150715589523315,31.608690977096558,23.31454849243164
12000000,173.13247752189636,54.4155068397522,74.52087831497192,267.01670718193054,9.162482976913452,31.844292163848877,23.40600895881653
12100000,175.0467884540558,54.30275630950928,75.184485912323,267.6053969860077,9.244242191314697,32.10353970527649,24.503825902938843
12200000,177.199280500412,55.90051603317261,76.26449227333069,264.4191508293152,9.4163179397583,32.366546392440796,24.444481134414673
12300000,177.52855587005615,56.27296471595764,76.53640675544739,259.9566698074341,9.444026470184326,32.673293113708496,25.15004873275757
12400000,179.34476399421692,56.72655510902405,77.26826095581055,263.0604543685913,9.462815761566162,32.88825821876526,25.594141483306885
12500000,180.8214795589447,56.065133571624756,77.95563554763794,260.4605209827423,9.556687593460083,33.12586832046509,24.527101755142212
12600000,182.1958348751068,56.70502805709839,78.71189260482788,318.3969042301178,9.61571717262268,33.54692816734314,24.626675367355347
12700000,183.6602964401245,56.932767152786255,81.31744480133057,298.8799960613251,9.696754217147827,33.651288747787476,25.08149766921997
12800000,186.60827922821045,57.857914447784424,80.06968116760254,365.03175497055054,9.774727582931519,33.92971396446228,25.661548376083374
12900000,190.7959122657776,59.14386224746704,80.87554168701172,280.37546944618225,9.916176795959473,34.19078850746155,25.72614884376526
13000000,189.12898230552673,59.12560415267944,81.41962456703186,291.0304968357086,9.931819438934326,34.398212909698486,25.602574110031128
13100000,190.5276176929474,61.03666162490845,82.06155014038086,294.6465883255005,10.0823495388031,34.76230239868164,26.919705867767334
13200000,192.65336179733276,60.507267236709595,82.8121919631958,297.1291172504425,10.109831809997559,35.0188524723053,26.653781414031982
13300000,193.67155075073242,60.19380855560303,83.48324847221375,312.3874228000641,10.170666694641113,35.37011694908142,26.398091793060303
13400000,195.67427325248718,61.739015102386475,84.20291590690613,297.9532861709595,10.24562692642212,35.82404088973999,27.020646333694458
13500000,197.28143072128296,61.3982355594635,84.77380681037903,292.3722825050354,10.317118644714355,35.821070194244385,27.613686084747314
13600000,198.4656002521515,63.76417136192322,85.53148555755615,317.80177426338196,10.39423680305481,35.9344527721405,27.743708848953247
13700000,200.3692786693573,62.55231976509094,86.18127751350403,300.0362548828125,10.486961126327515,36.258076906204224,27.273406267166138
13800000,202.33124089241028,65.04533004760742,86.82798743247986,293.1905035972595,10.874380588531494,36.983038663864136,27.591882467269897
13900000,205.17465615272522,64.29855108261108,87.86237001419067,386.13300108909607,10.657512903213501,36.93905758857727,28.60532307624817
14000000,205.84301280975342,64.98173785209656,88.21767330169678,306.1091945171356,10.722068071365356,37.02063202857971,28.428009271621704
14100000,206.36063838005066,64.87819576263428,89.02701044082642,346.53954315185547,10.810387372970581,37.3713755607605,29.038928747177124
14200000,208.6349401473999,65.7058515548706,89.8525722026825,323.07381939888,10.850510120391846,37.641579389572144,28.3610417842865
14300000,211.13897156715393,66.76694583892822,90.26645874977112,313.77102303504944,10.956254243850708,37.95704483985901,29.065171003341675
14400000,212.83460187911987,66.30257773399353,91.03249001502991,350.25266289711,11.05430269241333,38.116233587265015,29.35692811012268
14500000,213.13615155220032,67.36192011833191,91.59942865371704,320.6648209095001,11.159160375595093,38.441842555999756,29.217127799987793
14600000,214.87125372886658,71.97699427604675,92.40726232528687,356.9050076007843,14.818833351135254,46.662538290023804,35.93491172790527
14700000,270.6594817638397,81.64783716201782,100.4551784992218,385.83031702041626,12.18613076210022,41.41044759750366,33.979676485061646
14800000,236.68219017982483,73.61144781112671,104.91980695724487,399.9319815635681,12.389853715896606,42.01877164840698,32.048649072647095
14900000,234.51957941055298,74.08584976196289,102.443932056427,399.0138268470764,14.849363088607788,47.47606015205383,37.69187688827515
